Strain	Stress(MPA)
-0.05044560282495376	0.22586109542631264
0.05044560282495376	26.23753058535665
0.8071296451992601	63.91869000564653
1.3620312762737514	90.57029926595143
2.0178241129981505	95.0875211744777
2.8249537581974105	97.34613212874082
3.901126618463091	96.44268774703556
16.070287539936086	100.50818746470921
45.46325878594249	103.82081686429513
89.23322683706068	114.5115753811406
