Strain	Stress(MPA)
0.05044560282495376	-0.26350461133068953
0.10089120564990751	20.101637492941826
1.1602488649739364	71.14624505928853
1.6142592903985202	86.5047995482778
2.2868673280645706	89.06455862977603
2.6231713468975952	91.92546583850931
3.329409786446948	91.47374364765669
4.405582646712628	92.07603990212687
12.555910543130983	93.28063241106719
70.06389776357827	101.41163184641445
90.1916932907348	106.2300018821758
